Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient
06-05-15,5.93,8.6,0.59,4.73,49.75,110.09,276.06,0,30.8,66,2.5,29
07-05-15,6.27,6.58,0.61,3.53,42.94,131.15,193.77,0,27.5,70,2.3,20
08-05-15,5.77,4.11,0.6,2.6,32.19,52.35,232.53,8,25.7,68,2.8,10
09-05-15,5.91,5.59,0.68,2.56,49.62,81.75,208.58,0,29.8,71,3.3,31
10-05-15,5.97,7.03,0.69,3.13,38.96,80.51,206.32,0,29.8,72,2.6,48
11-05-15,5.97,8.4,0.85,3.41,54.69,86.95,144.04,1,27,79,2,46
12-05-15,6.19,9.93,1.06,3.88,71.57,116.34,181.85,27,27.2,75,3,36
13-05-15,6.22,8.06,0.94,5.55,70.29,122.48,281.35,16,30.7,74,2,43
14-05-15,6.66,6.35,0.63,7.15,37.61,88.25,292.14,0,31.7,72,2.5,45
15-05-15,7.29,5.5,0.63,2.85,34.97,60.93,188.74,0,28.3,81,2.8,10
16-05-15,6.98,7.08,0.76,3.59,49.22,95.21,241.99,46,29.3,73,2,52
17-05-15,7.13,5.87,0.66,5.38,35.92,66.99,235.66,1,29.3,69,3.5,42
18-05-15,7.21,5.47,0.67,6.19,40.03,75.92,258.74,0,29.6,72,3.5,44
19-05-15,7.22,6.73,0.83,8.24,47.77,92.66,210.15,0,30.4,68,2.5,43
20-05-15,7.77,7.78,0.87,6.12,47.43,94.84,211.15,0,31.3,67,1.5,39
21-05-15,7.4,7.67,0.69,2,30.95,65.8,250.91,0,31,71,1.7,34
22-05-15,7.28,6.53,0.68,3.53,43.57,96.17,248.18,11,32.1,73,2,12
23-05-15,7.23,7.26,0.59,4.15,42.8,109.87,263.84,0,32,68,3.7,47
24-05-15,7.18,9,0.68,7.51,27.78,63.73,205.31,12,28.4,70,2.5,46
25-05-15,7.2,8.38,0.73,11.12,40.4,89.48,217.78,0,30.6,70,4,44
26-05-15,7.12,9.92,0.77,17.55,36.93,77.07,212.82,0,29.9,71,3,40
27-05-15,7.2,5.62,0.76,25.23,34.98,64,201.16,38,29,79,2.4,39
28-05-15,7.28,7.38,0.77,32.4,33.71,72.86,204.17,4,29.1,76,2,46
29-05-15,7.18,6.47,0.72,39.75,30.76,74.9,187.19,1,29.7,78,2,12
30-05-15,7.37,6.54,0.9,47.48,43.78,94.55,184.85,8,29.5,78,2,41
31-05-15,7.37,6.07,0.69,50.14,33.04,94.5,253.76,0,31.5,71,2.5,52
01-06-15,7.4,5.65,0.64,44.25,30.94,85.83,266.66,0,31.9,69,2.8,32
02-06-15,7.34,6.26,0.71,48.7,27.41,66.4,218.33,0,30.4,71,3,37
03-06-15,7.26,4.11,0.64,51.23,25.67,54.46,259.1,20,31.8,68,2,18
04-06-15,7.39,6.12,0.67,47.64,28.9,88.08,263.88,0,32.3,65,3,35
05-06-15,7.37,5.52,0.67,54.73,27.45,64.61,256.94,0,31.7,68,2,14
06-06-15,7.37,5.82,0.67,57.37,25.48,59.21,253.52,0,30.8,74,2.2,42
07-06-15,7.31,6.21,0.67,61.44,22.98,55.96,252.92,0,31.4,70,2.6,44
08-06-15,7.4,7.53,0.69,64.75,23.8,60.63,265.15,0,31.6,69,2.7,45
09-06-15,7.55,8.36,0.7,54.12,25.76,74.24,226.04,0,31.5,70,3.5,39
10-06-15,6.84,7.47,0.86,22.67,25.59,50.2,75.66,1,27.8,84,3,47
11-06-15,0.32,2.45,1.17,4.79,32.79,59.14,26.95,1,26,86,3,29
12-06-15,0.18,3.5,0.94,11.27,23.99,62.45,180.57,63,28.8,80,3,16
13-06-15,0.29,1.27,1.03,20.28,29.82,50.48,121.84,8,26.6,87,12,32
14-06-15,0.16,4.01,1.13,25.55,35.4,45.24,197.11,38,28.2,80,2.7,39
15-06-15,0.11,1.3,0.95,32.39,26.18,49.14,195.97,5,28.4,83,2,33
16-06-15,0.24,0.55,0.87,44.78,16.15,34.23,213.3,8,28.4,80,2,38
17-06-15,0.26,0.1,0.87,49.03,42.5,46.08,170.82,20,29.3,78,2.7,40
18-06-15,0.3,1.42,1.07,58.15,35.21,60.21,160.96,0,29.3,76,2,40
19-06-15,0.26,0.13,0.91,71.12,27.56,55.17,243.94,1,31,69,2,18
20-06-15,0.25,2.43,0.84,69.73,20.18,41.88,256.4,0,30.7,67,2.4,45
21-06-15,0.26,0.86,0.8,65.69,18.58,45.52,232.03,0,29.8,72,3,60
22-06-15,0.52,0.5,0.97,44.09,21.49,34.55,104.88,3,27.6,87,3.2,38
23-06-15,0.75,0.87,1,40.46,26.07,65.58,134.44,19,28.1,85,2,40
24-06-15,0.7,1.69,1.05,51.69,29.18,54.01,106.65,3,28.2,86,2,43
25-06-15,0.71,0.2,1.05,69.62,24.91,18.88,83.1,9,27,91,2,34
26-06-15,0.77,0.91,1.05,95.15,15.34,22.54,76.92,83,26.7,92,2.7,10
27-06-15,0.55,2.37,1.06,97.18,28.55,31.47,61.44,67,26.5,89,2.2,33
28-06-15,0.26,1.09,1.07,2.2,35.75,55.49,129.98,26,27.5,84,2,42
29-06-15,0.27,0.63,1.07,89.16,31.87,64.55,245.74,0,29.3,74,2,36
30-06-15,0.23,5.25,0.92,92.94,24.71,55.36,206.83,0,29.5,74,2,45
01-07-15,0.33,0.16,0.96,100.88,29.17,63.36,194.06,0,29.4,75,2,39
02-07-15,0.46,4.26,1.01,1.78,29.43,61.25,179.25,4,29.2,76,2.5,42
03-07-15,0.46,0.1,0.93,1.9,30.35,60.74,237.48,0,29.7,76,2.3,12
04-07-15,0.72,0.49,1,100.52,39.08,72.25,263.45,0,30.7,75,2,41
05-07-15,1.11,8.65,1.36,97.95,56.31,80.35,123.6,5,28.9,83,2,37
06-07-15,1.02,3.32,1.29,98.48,53.46,105.07,211.04,1,30.7,75,2,41
07-07-15,1.1,1.64,1.2,1.98,37.71,62.98,178.92,0,29.8,78,2,48
08-07-15,5.73,0.08,1.14,40,19.1,52.44,93.6,29,28.4,83,2.5,40
09-07-15,6.61,2.77,1.13,57.86,17.91,44.47,69.63,36,26.6,90,2.5,31
10-07-15,3.83,2.41,1,2.98,26.37,49.64,200.7,40,27.1,90,3,9
11-07-15,3.73,2.36,0.99,2.11,22.49,42.67,184.57,38,30.3,77,2,31
12-07-15,3.41,2.19,0.97,2.59,19.08,43.08,225.18,0,30.2,76,3,46
13-07-15,6.3,0.45,1.22,70.59,37.27,24.65,238.05,0,31.5,75,2,21
14-07-15,6.52,0.34,1.14,27.58,49.09,41.81,221.01,0,31.1,77,2.5,28
15-07-15,7.17,0.18,1.2,65.68,30.78,34.98,28.72,13,27.2,90,0,14
16-07-15,6.78,0.19,1.34,69.83,33.66,33.58,108.26,63,28.2,84,0,22
17-07-15,6.6,0.1,1.23,86.57,19.42,38.4,126.19,14,27.3,87,2,14
18-07-15,6.53,0.08,1.23,78.37,22.14,42.53,77.26,50,26.8,90,0,6
19-07-15,6.52,0.09,1.08,81.89,16.66,37.56,41.89,90,26.1,92,2,11
20-07-15,6.59,0.07,1.09,43.24,19.04,47.26,64.32,33,26.7,91,2,32
21-07-15,6.57,0.12,1.19,12.6,21.38,36.21,123.18,44,28,88,2,46
22-07-15,6.46,0.09,1.12,7.03,23.27,42.57,127.26,4,27.6,85,2,41
23-07-15,6.29,0.07,0.95,1.12,16.67,46.91,243.21,2,29,79,2.5,57
24-07-15,6.47,0.09,1.05,1.2,19.57,44.99,84.48,12,27.3,91,2,13
25-07-15,6.66,0.08,1.02,0.86,15.26,45.97,107.12,72,26.9,87,2,44
26-07-15,6.62,0.09,0.82,4.53,7.62,46.14,232.71,1,27,76,3,56
27-07-15,6.69,0.08,1.02,0.98,16.95,39.39,92.38,27,26,86,3.5,53
28-07-15,7.44,0.07,1.08,18.07,15.47,51.22,220.78,19,28,79,2.7,57
29-07-15,7.21,0.19,1.4,1.44,21.21,54.69,237.98,13,31,67,2.8,49
30-07-15,7.65,0.3,1,13.78,16.11,90.22,222.23,0,30,66,4,38
31-07-15,14.1,0.91,0.94,3.58,9.55,67.05,50.95,13,25.2,93,4.5,9
01-08-15,18.01,6.87,1.06,13.29,16.69,41.35,61.69,74,26.6,88,2.6,38
02-08-15,16.47,5.12,1.22,1.57,28.17,39.05,119.43,46,27.8,84,2.6,38
03-08-15,16.27,2.64,1.2,1.26,34.42,37.11,192.13,21,29,79,2,42
04-08-15,14.75,2.4,1.18,72.57,36.24,36.8,240.73,10,29.8,77,3,52
05-08-15,16.76,3.53,1.1,76.21,32.43,47.11,241.6,0,30.5,73,2,46
06-08-15,16.66,2.94,1.24,53.21,37.98,50.92,148.71,0,30.4,75,0,44
07-08-15,2.16,2.88,1.4,51.6,48.97,48.24,118.51,0,29.4,83,0,6
08-08-15,2.2,6.33,1.39,52.55,44.73,48.62,151.08,2,30.1,75,2,48
09-08-15,4.05,2.93,1.21,57.69,36.62,46.57,184.1,0,30.7,72,0,39
10-08-15,2.1,1.55,1.25,63.94,32.37,47.88,186.68,0,30.7,72,2,46
11-08-15,2.17,3.72,1.36,71.44,30.98,41.05,234.68,0,30.6,73,2,38
12-08-15,2.34,1.42,1.17,77.52,22.28,56.38,204.29,0,30.1,74,2,38
13-08-15,2.38,0.39,1.21,83.55,21.35,34.53,194.94,1,29.5,79,2,36
14-08-15,2.49,0.72,1.29,1.35,20.75,41.34,104.31,6,28.8,85,2,11
15-08-15,2.47,0.27,1.07,0.87,18.8,42.75,250.34,10,29.7,76,2.5,20
16-08-15,16.53,0.3,1.13,0.93,16.82,32.46,185.46,0,29.2,79,4,42
17-08-15,11.28,0.08,1.15,0.85,18.28,37.38,188.05,23,29.4,79,4.3,37
18-08-15,11.4,0.1,1.16,0.84,24.47,44.77,174.38,4,28.9,84,5.7,37
19-08-15,11.44,0.08,1.19,0.76,25.37,44.74,113.99,7,28.7,85,2,40
20-08-15,11.68,0.28,1.37,0.78,25.11,37.45,87.12,38,27.1,90,2.5,38
21-08-15,13.01,0.13,1.46,0.82,36.89,45.78,98.91,88,27.4,89,1,8
22-08-15,11.76,0.09,1.41,0.83,38.99,61.96,189.99,8,29.2,82,2,48
23-08-15,11.84,0.38,1.45,0.84,44.7,75.34,150.64,0,28.9,82,2,41
24-08-15,11.96,0.91,1.48,0.83,47.5,79.42,142.18,7,29.7,79,2,49
25-08-15,12.21,0.19,1.39,0.75,46.29,88.65,149.19,0,30.1,77,2,40
26-08-15,12.45,0.26,1.32,0.73,39.8,70.7,147.27,0,29.9,74,3,33
27-08-15,13.76,0.77,1.29,2.66,40.04,59.01,171.35,0,29.5,73,2.3,42
28-08-15,12.11,0.11,1.18,0.95,29.49,51.95,220.89,2,29,79,6.5,15
29-08-15,14.99,0.29,1.22,0.82,27.04,46.59,149.5,7,29,81,2,37
30-08-15,12.4,0.12,1.26,0.75,31.72,48.67,126.71,3,29.1,84,2,38
31-08-15,12.63,0.15,1.4,0.66,32.54,46.88,55.3,38,28,89,2,40
01-09-15,13.27,0.16,1.57,0.67,36.21,31.71,69.93,25,27,89,2,37
02-09-15,12.64,0.13,1.5,0.76,38.99,60.42,72.03,64,26.7,90,0,38
03-09-15,12.46,0.4,1.46,0.83,51.1,70.78,123.47,36,27.7,80,2.5,41
06-09-15,12.66,0.78,1.93,1.2,72.15,175.19,240.08,5,29.3,81,3,41
07-09-15,12.56,0.42,1.55,1.31,60.53,86.66,228.17,5,28.9,77,2.3,41
08-09-15,12.47,1.22,1.58,0.99,57.56,161.91,243.4,10,30,79,0,57
09-09-15,12.61,1.25,1.78,1.34,77.65,147.77,216.38,0,30.5,79,0,42
10-09-15,12.93,3.46,2.14,1.09,94.46,147.34,163.01,2,29.9,81,0,35
12-09-15,13.11,1,1.91,0.92,46.55,92.08,274.6,9,30.6,70,0,33
13-09-15,13.25,2.61,2.22,0.89,77.47,127.84,127.7,0,29.5,83,2,43
14-09-15,12.85,0.54,1.62,0.83,39.22,75.41,181.42,24,30.1,70,2,43
15-09-15,12.87,0.18,1.5,0.83,30.46,68.48,192.84,0,30,70,2.5,37
16-09-15,13.01,0.67,1.5,0.7,34.79,81.32,186.85,0,30.4,72,2.3,41
17-09-15,13.08,5.28,2.01,0.84,58.12,83.6,161.56,0,30.5,77,0,29
19-09-15,13.07,0.12,1.77,0.6,33.36,52.59,46.63,0,27.5,86,5,36
20-09-15,13,0.11,1.64,0.6,23.15,29.38,39.81,18,26.4,90,4,36
21-09-15,12.85,0.36,1.56,0.63,25.7,38.21,111.89,60,27.9,86,3.3,23
22-09-15,12.96,0.13,1.55,0.63,33.22,44.8,78.38,16,27.7,87,2,27
23-09-15,13.38,0.17,1.57,0.68,31.65,39.67,71.38,17,26.9,90,2,16
27-09-15,12.77,0.15,2.01,2.08,67.61,135.48,280.71,0,29.1,66,0,37
28-09-15,12.64,0.16,1.9,2.12,63.67,135.51,208.33,0,29.7,68,2,43
29-09-15,12.58,4.48,1.82,2.4,66.45,109.26,243.77,0,30.4,69,0,29
30-09-15,8.22,15.15,1.42,2.93,62.76,100.98,231.42,0,31.2,68,2,55
01-10-15,1.33,21.16,0.87,7.74,76.56,111.54,233.02,0,31,68,3,46
03-10-15,1.54,19.57,0.86,3.68,55.1,97.99,159.28,0,28.9,79,0,46
04-10-15,1.46,17.59,0.83,4.69,63.21,89.69,212.78,2,30.1,70,3,64
05-10-15,2.02,22.45,1.23,2.73,66.81,106.91,161.73,0,29.5,77,3,65
06-10-15,0.31,19.68,0.71,3.72,54.58,89,171.26,10,29.4,76,0,75
07-10-15,0.53,18.08,0.64,2.54,37.48,78.5,204.41,0,29,76,2,43
08-10-15,0.35,8.91,0.37,1.5,15.33,22.8,67.95,9,26.2,87,2,43
10-10-15,0.38,17.59,0.57,4.67,44.33,44.62,210.41,0,28.2,74,3,52
11-10-15,0.43,13.04,0.65,4.67,49.66,68.75,172.21,2,27.9,76,2,48
12-10-15,0.33,13.05,0.71,2.51,35.45,53.33,121.16,0,25.9,82,4,45
13-10-15,0.76,14.23,0.91,1.03,46.07,70.55,130.27,18,25.5,87,2,43
14-10-15,0.76,14.67,0.68,2.6,32.14,52.67,184.9,9,26.4,77,2.7,34
15-10-15,1.17,14.75,1.04,1.14,54.73,96.7,125.97,0,26.5,80,1.5,43
17-10-15,1.1,16.15,1,4.98,66.67,74.52,218.23,0,27.7,75,2,36
18-10-15,1.34,18.93,1.05,5.06,53.69,69.62,244.88,0,28.3,68,2,38
19-10-15,1,16.99,0.97,6.4,55.54,87.73,239.89,0,28.3,68,0,53
20-10-15,1.66,1.47,1.27,3.49,69.46,119.5,224.27,0,27.9,71,3,47
21-10-15,1.97,1.79,1.6,3.78,99.84,178.51,155.53,0,27.6,75,2,49
24-10-15,1.6,26.16,1.28,6.94,119.69,184.79,210.33,0,26.8,70,2,31
25-10-15,3.02,38.15,1.47,7.83,92.1,189.09,220.77,0,26.3,64,2,46
26-10-15,2.49,37.01,1.38,8.91,86.02,147.68,207.12,0,26.6,63,2,47
27-10-15,2.28,38.47,1.35,9.13,84.34,147.2,198.21,0,26,64,0,46
28-10-15,1.98,32.65,1.28,9.78,74.74,140.61,178.11,0,25.9,68,0,47
29-10-15,1.96,33.47,1.51,5.44,74.07,132.3,163.93,0,26.3,68,2,49
31-10-15,2.26,22.54,0.85,2.19,46.94,102.01,141.93,0,25.8,73,2,49
01-11-15,1.61,15.82,0.74,1.75,24.55,67.68,101.94,0,24.8,77,2,48
02-11-15,1.5,15.72,0.78,3.68,24.43,58,145,0,25.8,73,3,48
03-11-15,2.52,24.12,1.21,5.06,65.86,208.95,170.06,0,26.4,74,2,48
04-11-15,3.97,29.82,1.44,8.84,118.37,197.12,209.41,0,26.8,70,2,42
05-11-15,3.05,32.76,1.31,4.42,84.09,152.67,125.51,0,26.1,75,2,39
07-11-15,2.3,30.16,1.52,9.16,113.43,189.26,162.19,0,25.2,72,0,43
08-11-15,4.05,31.82,1.35,6.84,101.97,181.93,187.16,0,25.2,61,3,40
09-11-15,4.8,32.52,1.8,5.75,155.54,283.62,165.31,0,24.3,64,2,40
10-11-15,5.31,34.21,1.72,5.87,117.78,228.16,192.67,0,24.8,66,2,43
11-11-15,3.28,37.88,1.7,5.46,103.79,195.67,159.69,0,24.8,66,2,47
12-11-15,6.49,39.56,2,4.08,91.32,186.31,168.29,0,24.8,68,0,36
14-11-15,7.04,38.21,2.29,4.65,128.81,255.38,162.2,0,24.9,67,3,42
15-11-15,4.22,34.44,2.03,6.09,157.48,270.41,125.76,0,24.5,73,0,39
16-11-15,5.48,43.23,1.91,4.71,133.65,230.18,125.65,0,24.9,74,0,45
17-11-15,5.62,38.04,2.25,2.35,205.51,306.8,80.72,0,24.7,77,0,40
18-11-15,8.82,36.94,2.15,2.83,200.69,298.14,85.61,0,24.3,80,0,43
19-11-15,4.54,28.33,1.9,4.05,132.17,205.6,152.82,0,23.7,77,2,27
21-11-15,8.05,36.79,2.08,2.8,110.56,227.85,175.46,0,24.4,63,2,36
22-11-15,6.04,37.11,2.04,5.78,98.73,204.77,174.12,0,24.1,64,0,51
23-11-15,5.14,33.5,1.82,4.48,79.26,181.21,176.33,0,23.4,66,3,39
24-11-15,7.48,39.81,2.49,4.3,128.22,306.01,157.31,0,23.3,64,2,36
25-11-15,8.88,36.17,2.46,5.01,144.96,315.12,137.58,0,22.9,67,0,35
26-11-15,6.37,36.75,2.39,4.74,133.37,272.81,138.66,0,22.5,69,2,48
28-11-15,4.58,34.11,2.21,5.82,156.19,244.66,119.68,0,22.9,73,0,55
29-11-15,10.73,43.29,3.04,2.57,161.47,297.27,48.85,0,23.3,69,0,36
30-11-15,16.46,35.83,2.49,3.98,150.45,277.72,149.3,0,24,66,2,54
01-12-15,13.94,41.64,3,4.98,170.77,322.24,115.07,0,24.6,68,2,61
02-12-15,12.54,43.86,2.88,3.11,201.33,319.1,69.58,0,24.1,73,0,47
03-12-15,17.64,37.27,2.88,2.42,226.98,357.98,76.76,0,24.4,72,2,39
04-12-15,6.41,26.01,1.91,6.08,150.03,204.91,103.45,0,22.8,80,0,13
05-12-15,6.73,22.59,2.1,1.88,108.96,175.82,152.55,0,22.6,68,2.5,49
06-12-15,11.63,40.32,2.43,5.21,167.68,258.99,115.2,0,23,70,2,38
07-12-15,19.36,46.71,3.28,1.01,204.64,311.43,62.46,0,22.1,76,0,51
08-12-15,19.41,31.73,3.96,4.03,232.5,361.69,116.04,0,21.7,78,0,51
09-12-15,22.34,39.36,4.03,4.72,149.77,260.65,147.49,0,22,67,0,47
10-12-15,34.53,46.02,4.15,7.53,158.18,267.58,134.79,0,21.9,70,2,47
11-12-15,27.11,37.21,4.2,10.42,189.04,307.05,95.85,0,22.2,80,2,12
12-12-15,4.03,31.22,4.54,38.61,156.47,316.02,92.97,0,23.8,79,2,47
13-12-15,2.23,30.45,4.97,72.11,153.49,309.08,111.67,0,23.1,75,2.5,46
14-12-15,5.99,38.11,5.47,16.79,178.34,251.86,82.94,0,20.8,77,2,47
15-12-15,7.53,33.42,5.06,19.73,163.86,245.07,118.26,0,19.6,63,2.5,39
16-12-15,8.96,27.16,5.01,2.69,166.77,258.68,143.55,0,18.6,55,2,9
17-12-15,16.4,45.78,4.88,10.35,240.77,359.98,138.19,0,18.2,61,0,45
18-12-15,17.93,34.27,3.05,2.59,234.95,423.73,76.43,0,17.5,75,2,9
19-12-15,35.26,61.33,3.39,0.62,256.48,243.07,105.85,1,17.9,71,2,49
20-12-15,12.18,45.72,3.03,5.29,234.95,359.14,142.3,0,17.4,67,2,45
21-12-15,12.34,46.04,3.64,5.16,224.9,327.1,146.97,0,17.5,67,2,54
22-12-15,18.27,49.62,3.28,5.35,175.13,284.13,157.61,0,18.4,64,0,44
23-12-15,18.64,40.49,2.81,4.74,169.95,255.7,154.06,0,18.3,61,0,39
24-12-15,21.02,41.46,2.94,3.03,162.4,257.34,135.12,0,19.1,59,3,26
25-12-15,39.88,35.46,2.39,2.77,136.54,213.54,92.48,0,18.3,55,2.3,8
26-12-15,20.86,38.47,2.67,4.45,171.19,265.9,172.13,0,18.4,55,2.3,55
27-12-15,32.77,38.2,2.88,3.54,184.91,286.72,160.09,0,18.8,59,2,47
28-12-15,6.02,46.74,3.1,3.22,199.57,329.62,147.94,0,18.7,64,2,37
29-12-15,7.35,48.38,3.3,3.36,229.33,369.68,129.03,0,19.1,69,0,54
30-12-15,7.89,48.78,3.71,3.75,263.32,403.8,112.6,0,19.2,74,0,38
31-12-15,10.58,47.16,4.2,3.02,215.59,360.04,131.29,0,19.7,73,0,34
01-01-16,15.7,44.35,3.31,2.5,249.36,432.22,136.29,0,19.8,73,2,61
02-01-16,24.09,41.64,2.99,2.93,178.9,294.56,155.04,0,20.1,70,5,47
03-01-16,27.01,41.2,2.78,3.48,187.42,322.23,126.9,0,19.7,70,2,39
04-01-16,26.51,38.67,1.86,3.34,201.9,321.07,128.63,0,20.8,64,2,13
05-01-16,27.41,45.57,1.47,4.5,188.66,299.92,125.77,0,20.3,63,2,49
06-01-16,27.9,47.66,1.56,3.82,201.6,298.33,133.75,0,20.1,64,2,38
07-01-16,29.12,50.59,2.15,0.78,198.25,286.16,71.68,0,19.9,68,2,51
08-01-16,14.82,22.55,2.55,3.85,204.2,308.43,157.46,0,20.4,71,2,51
09-01-16,17.3,22.59,2.7,5.75,217.48,329.14,149.08,0,20.5,85,2,47
10-01-16,16.09,22.49,2.13,4.85,189.74,297.9,159.01,0,19.3,78,2,47
11-01-16,26.81,54.17,1.95,1.97,179.55,297.78,8.96,0,19.1,56,2,12
12-01-16,20.53,50.64,2.23,3.76,231.43,413.85,136.78,0,18.6,64,5,47
13-01-16,19.35,42.24,2.59,3.25,224.51,392.02,119.26,0,18.5,71,2,46
14-01-16,20.05,40.84,2.93,2.77,244.29,365.53,110.76,0,19,70,0,47
15-01-16,16.15,22.17,2.98,8.19,349.15,525.2,120.65,0,19.1,70,2,39
16-01-16,13.23,26.23,3.29,17.22,218.02,321.35,118.89,0,19.7,66,2,9
17-01-16,2.4,24.4,2.31,6.01,220.89,326.73,149.1,0,19.5,59,2,45
18-01-16,5.5,39.66,2.11,3.9,195.61,335.22,135.18,0,19.8,61,2,9
19-01-16,7.76,44.66,2.21,3.89,165.81,335.24,100.71,0,20,70,2,49
20-01-16,12.95,25.72,2.36,5.16,174.78,246.33,76.85,0,18.3,78,2.3,45
21-01-16,13.9,30.58,2.96,4.1,187.11,152.21,105.13,3,18.2,78,2.7,54
22-01-16,14.52,24.81,3.47,4.81,203.44,192.99,122.81,0,16.2,78,5.8,44
23-01-16,13.16,28.91,3.11,5.26,191.07,181.38,125.74,0,16.1,74,5,39
24-01-16,13.95,38.98,3.27,5.25,205.74,232.35,182.84,0,16.1,68,2,26
25-01-16,15.53,38.41,2.65,4.69,181.84,232.4,200.17,0,16.1,62,2,8
26-01-16,14.33,45.82,2.55,5.85,178.8,335.05,176.31,0,15.6,65,2,55
27-01-16,10.91,54.37,2.48,3.1,195.06,431.68,154.47,0,18.4,58,0,47
28-01-16,17.08,49.89,2.63,4.42,173.22,328.62,126.47,0,19.2,64,2,37
29-01-16,19.07,44.69,2.29,6.42,103.76,262.96,133.99,0,19.2,66,2,54
30-01-16,21.45,52.81,2.16,3.94,137.57,505.87,128.44,0,18.9,69,3,38
31-01-16,23.73,45.07,2.19,3.05,165.64,441.79,114.07,0,20.8,82,2,34
01-02-16,14.65,35.56,2.47,3.3,165.2,331.07,150.67,0,21.3,76,2,48
02-02-16,9.97,31.97,2.6,7.1,154.89,372.15,150.75,0,21.4,74,3,48
03-02-16,12.86,33.25,2.7,6.9,170.16,296.98,137.46,0,22.1,60,2.5,47
04-02-16,14.55,39.91,3.98,8.76,177.81,236.83,157.44,0,21.1,49,2.3,30
05-02-16,16.74,50.3,3.52,9.83,154.42,242.44,180.52,0,19.9,54,5,14
06-02-16,19.16,56.04,2.47,8.61,143.7,365,144.55,0,19.9,56,2,45
07-02-16,21.34,60.8,2.54,6.29,129.51,429.03,122.87,0,21.2,60,0,66
08-02-16,23.3,51.34,3.1,5.95,161.76,392.6,119.57,0,22.4,62,2,45
09-02-16,22.19,35.48,3.25,4.35,194.21,210.47,117.5,1,23.4,71,2,40
10-02-16,17.3,31.03,3.1,5.41,232.79,279.33,118.53,0,22,72,2,44
11-02-16,11.13,33.32,3.6,2.66,182.45,268.64,131.7,0,23.1,74,2,50
12-02-16,1.22,21.36,3.24,4.06,145.13,158.23,129.86,4,23.9,77,2,12
13-02-16,3.21,28.84,3.31,5.18,183.79,258.21,176.36,0,22.8,62,2,48
14-02-16,3.8,41.19,3.93,2.34,205.82,308.74,117.1,0,23.7,66,0,48
15-02-16,8.65,39.76,2.72,3.44,158.15,358,146.77,0,24.9,71,2,52
16-02-16,17.38,44.38,2.89,5.25,159.67,371.64,138.93,0,24.9,64,2,45
17-02-16,21.25,47.48,3.93,7.27,190.2,448.49,154.11,0,24.7,60,2,48
18-02-16,25.64,44.77,3.43,18.71,194.67,386.97,173.85,0,26.2,53,2.3,48
19-02-16,22.66,22.3,2.94,31.04,174.13,250.09,191.54,0,27.3,59,3,14
20-02-16,19.98,25.35,3.1,44.08,149.89,142.79,186.44,0,28,64,2.3,50
21-02-16,19.96,17.54,3.11,66.2,112.09,211.35,169.49,0,28,66,2,17
22-02-16,20.57,26.82,2.69,36.08,87.4,339.95,171.99,0,25.9,50,3,49
23-02-16,22.49,30.72,2.88,7.87,113.15,282.98,165.89,0,26.2,63,2.3,51
24-02-16,12.83,31.88,2.84,11.56,105.89,141.37,92.53,0,23.5,78,4.3,40
25-02-16,8.79,25.03,2.57,15.32,102.63,113.34,224.69,8,24.9,66,2,46
26-02-16,16.84,23.71,2.6,28.65,137.9,162.28,211.63,0,26.2,57,2,10
27-02-16,18.98,35.26,2.51,44.7,109.02,235.15,187.43,0,25.9,60,2,42
28-02-16,19.93,33.44,2.58,74.29,125.2,280.11,160.18,0,25.9,60,0,46
29-02-16,21.62,34.99,2.72,14.33,155.18,310.73,189.36,0,26.2,56,2,48
01-03-16,24.29,50.21,3.84,10.19,246.62,475.84,149.13,0,25.6,60,2,55
02-03-16,16.18,35.66,3.86,7.28,198.3,353.67,190.66,0,25.8,59,2,54
03-03-16,31.76,34.64,3.33,8,168.56,382.08,198.9,0,27.4,57,3,50
04-03-16,18.22,26.25,3.14,16.55,111.56,531.22,215.88,0,27.3,63,2,15
05-03-16,13.72,32.01,3.21,11.11,119.6,247.24,186.02,0,27.3,68,2,41
06-03-16,12.1,25.49,3.01,4.5,110.3,275.72,201.34,0,26.3,65,2,44
07-03-16,17.85,37.59,3.25,5.26,108.09,204.08,249.47,17,26.1,62,5,46
08-03-16,18.33,34.2,3.08,7.51,124.71,236.12,194.45,0,27.3,53,2,55
09-03-16,11.89,33.55,2.95,8.69,101.59,192.26,242.13,0,28.8,58,2,45
10-03-16,10.79,27.73,2.9,7.79,110.45,203.93,216.84,0,29,60,2,41
11-03-16,9.37,26.83,3.09,7.16,118.96,239.12,208.86,0,28.9,60,2.8,17
12-03-16,8.07,28.13,3.12,6.96,125.61,251.25,208.96,0,29,55,2.5,52
13-03-16,13.07,24.65,3.15,8.17,98.51,256.09,189.6,0,26.9,55,4,54
14-03-16,22.89,32.35,3.96,6.52,146.12,262.81,197.01,0,26.2,50,2,58
15-03-16,24.55,45.34,4.16,7.85,130.94,224.7,247.46,0,27.8,50,0,37
16-03-16,16.62,40.94,3.49,7.31,144.21,287.22,214.21,0,27.4,55,3,49
17-03-16,12.69,32.44,2.96,12.42,100.1,201.91,264.71,2,26.7,41,2,25
18-03-16,14.48,36.8,3.15,11.76,103.25,167.69,254.52,0,27.8,48,2,11
19-03-16,7.39,21.56,2.83,2.59,57.37,108.07,73.22,19,26.2,71,2,55
